,director,runtime,release_year,category,cast1,cast2,cast3,genre
5093,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,124.0,2003,1,Sean Penn, Naomi Watts, Benicio del Toro,Drama
5094,David R. Ellis,90.0,2003,1,Ali Larter, A.J. Cook, Michael Landes,Horror
5095,Marcus Nispel,98.0,2003,1,Jessica Biel, Jonathan Tucker, Erica Leerhsen,Horror
5096,Roger Donaldson,115.0,2003,1,Al Pacino, Colin Farrell, Bridget Moynahan,Action
5097,Shawn Levy,98.0,2003,1,Steve Martin, Bonnie Hunt, Piper Perabo,Comedy
5098,Anthony Minghella,154.0,2003,1,Jude Law, Nicole Kidman, RenÃ©e Zellweger,Drama
5099,Greg Marcks,86.0,2003,1,Henry Thomas, Blake Heron, Barbara Hershey,Crime
5100,Andrew Davis,117.0,2003,1,Sigourney Weaver, Jon Voight, Tim Blake Nelson,Adventure
5101,Gordon Chan,88.0,2003,1,Jackie Chan, Lee Evans, Claire Forlani,Thriller
5102,Catherine Hardwicke,100.0,2003,1,Evan Rachel Wood, Nikki Reed, Vanessa Hudgens,Drama
5103,Paul Hunter,104.0,2003,1,Seann William Scott, Jaime King, Karel Roden,Action
5104,Uwe Boll,90.0,2003,0,Jonathan Cherry, Tyron Leitso, Clint Howard,Horror
5105,Peyton Reed,101.0,2003,1,RenÃ©e Zellweger, Ewan McGregor, Sarah Paulson,Action
5106,Martin Campbell,127.0,2003,0,Angelina Jolie, Clive Owen, Teri Polo,Drama
5107,Dennis Dugan,88.0,2003,0,Martin Lawrence, Steve Zahn, Colm Feore,Action
5108,Gregg Champion,120.0,2003,0,Mary-Louise Parker, Aidan Quinn, Zac Efron,Drama
5109,Gavin Grazer,95.0,2003,0,Alicia Silverstone, Rachael Leigh Cook, Woody Harrelson,Comedy
5110,Matthew Ryan Hoge,108.0,2003,0,Don Cheadle, Ryan Gosling, Chris Klein,Crime
5111,John Whitesell,86.0,2003,0,Jamie Kennedy, Taye Diggs, Anthony Anderson,Comedy
5112,Boaz Yakin,92.0,2003,0,Brittany Murphy, Dakota Fanning, Marley Shelton,Comedy
5113,Fenton Bailey|Randy Barbato,98.0,2003,0,Seth Green, Macaulay Culkin, ChloÃ« Sevigny,Comedy
5114,Alan Parker,130.0,2003,0,Kevin Spacey, Kate Winslet, Laura Linney,Drama
5115,Rob Zombie,89.0,2003,0,Sid Haig, Bill Moseley, Sheri Moon Zombie,Horror
5116,Woody Allen,108.0,2003,0,Woody Allen, Jason Biggs, Christina Ricci,Comedy
5117,Gus Van Sant,81.0,2003,0,Alex Frost, Eric Deulen, John Robinson,Drama
5118,Jim Jarmusch,96.0,2003,0,Roberto Benigni, Steven Wright, Joie Lee,Comedy
5119,David Molina|Terry Shakespeare,70.0,2003,1,Andrew Francis, Michael Dobson, Chiara Zanni,Action
5120,Niki Caro,101.0,2003,0,Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton,Drama
5121,Andy Byatt|Alastair Fothergill,83.0,2003,0,Michael Gambon, Pierce Brosnan, Frank Glaubrecht,Documentary
5122,Jim Sheridan,105.0,2003,0,Paddy Considine, Samantha Morton, Sarah Bolger,Drama
5123,Peter Webber,101.0,2003,0,Scarlett Johansson, Colin Firth, Cillian Murphy,Drama
5124,Troy Miller,85.0,2003,0,Mimi Rogers, Eric Christian Olsen, Luis GuzmÃ¡n,Comedy
5125,Guy Jenkin,109.0,2003,1,Jessica Alba, Hugh Dancy, Brenda Blethyn,Drama
5126,Ronald F. Maxwell,214.0,2003,1,Stephen Lang, Jeff Daniels, Robert Duvall,Drama
5127,Robert Rodriguez,84.0,2003,1,Antonio Banderas, Carla Gugino, Alexa PenaVega,Action
5128,William Friedkin,94.0,2003,1,Tommy Lee Jones, Benicio del Toro, Connie Nielsen,Drama
5129,Vadim Perelman,126.0,2003,1,Jennifer Connelly, Ben Kingsley, Ron Eldard,Drama
5130,James Ivory,117.0,2003,1,Kate Hudson, Naomi Watts, Melvil Poupaud,Comedy
5131,David Hillenbrand|Scott Hillenbrand,96.0,2003,1,Tatyana Ali, Boti Bliss, Gable Carr,Comedy
5132,Eli Roth,93.0,2003,1,Rider Strong, Jordan Ladd, James DeBello,Horror
5133,Gary Fleder,127.0,2003,1,John Cusack, Gene Hackman, Dustin Hoffman,Drama
5134,Michael Winterbottom,92.0,2003,1,Tim Robbins, Samantha Morton, Nabil Elouahabi,Drama
5135,David McNally,89.0,2003,1,"""Jerry OConnell""", Anthony Anderson, Estella Warren,Comedy
5136,Patty Jenkins,110.0,2003,1,Charlize Theron, Christina Ricci, Bruce Dern,Crime
5137,Jane Campion,119.0,2003,1,Meg Ryan, Mark Ruffalo, Jennifer Jason Leigh,Thriller
5138,Brian Gilbert,92.0,2003,1,Christina Ricci, Ioan Gruffudd, Stephen Dillane,Horror
5139,Adam Shankman,105.0,2003,1,Steve Martin, Queen Latifah, Eugene Levy,Comedy
5140,Robert Benton,106.0,2003,1,Anthony Hopkins, Nicole Kidman, Ed Harris,Drama
5141,Martin Brest,121.0,2003,1,Ben Affleck, Jennifer Lopez, Justin Bartha,Drama
5142,Paul McGuigan,112.0,2003,0,Paul Bettany, Willem Dafoe, Tom Hardy,Crime
5143,Chris Koch,101.0,2003,0,Jason Lee, Julia Stiles, Selma Blair,Comedy
5144,Brian Helgeland,102.0,2003,1,Heath Ledger, Shannyn Sossamon, Benno FÃ¼rmann,Drama
5145,Jonathan Lynn,122.0,2003,0,BeyoncÃ© Knowles, Cuba Gooding Jr., Wendell Pierce,Comedy
5146,Jonathan Liebesman,86.0,2003,1,Chaney Kley, Emma Caulfield, Lee Cormie,Thriller
5147,Patrick Lussier,85.0,2003,0,Stephen Billington, Craig Sheffer, Jason Scott Lee,Horror
5148,Andrew Fleming,98.0,2003,0,Michael Douglas, Albert Brooks, Ryan Reynolds,Action
5149,Clare Kilner,99.0,2003,0,Mandy Moore, Trent Ford, Allison Janney,Drama
5150,J.T. Petty,77.0,2003,0,Karl Geary, Alexis Dziena, Keith Robinson,Horror
5151,David DeBartolomÃ©,96.0,2003,0,Christopher Lambert, Lou Diamond Phillips, Kelly Brook,Action
5152,Mike Nichols,352.0,2003,0,Al Pacino, Meryl Streep, Patrick Wilson,Drama
5153,Ryan Little,90.0,2003,0,Larry Bagby, Alexander Polinsky, Kirby Heyborne,Action
5154,Alex Zamm,89.0,2003,0,French Stewart, Elaine Hendrix, Tony Martin,Action
5155,Glen Morgan,100.0,2003,0,Crispin Glover, R. Lee Ermey, Laura Harring,Horror
5156,Craig Shapiro,90.0,2003,1,Ashley Olsen, Mary-Kate Olsen, Lukas Behnken,Action
5157,Nigel Cole,108.0,2003,0,Helen Mirren, Julie Walters, John Alderton,Comedy
5158,Jean-Baptiste Andrea|Fabrice Canepa,85.0,2003,0,Ray Wise, Lin Shaye, Mick Cain,Mystery
5159,William Phillips,97.0,2003,0,Ryan Reynolds, Kristin Booth, Joris Jarsky,Action
5160,Isabel Coixet,106.0,2003,0,Sarah Polley, Amanda Plummer, Scott Speedman,Drama
5161,John Crowley,105.0,2003,0,Colin Farrell, Colm Meaney, Kelly Macdonald,Romance
5162,Troy Beyer,105.0,2003,0,Nick Cannon, Christina Milian, Steve Harvey,Comedy
5163,FranÃ§ois Ozon,102.0,2003,0,Charlotte Rampling, Ludivine Sagnier, Charles Dance,Thriller
5164,Ron Shelton,116.0,2003,0,Harrison Ford, Josh Hartnett, Lena Olin,Action
5165,Ching Siu-Tung,91.0,2003,0,Steven Seagal, Byron Mann, Monica Lo,Action
5166,Mike Tollin,109.0,2003,0,Cuba Gooding Jr., Ed Harris, Alfre Woodard,Drama
5167,David Mackenzie,93.0,2003,0,Ewan McGregor, Tilda Swinton, Peter Mullan,Drama
5168,Mike Figgis,118.0,2003,0,Dennis Quaid, Sharon Stone, Stephen Dorff,Drama
5169,Michael Rymer,182.0,2003,0,Edward James Olmos, Mary McDonnell, Katee Sackhoff,Adventure
5170,Peter Hedges,81.0,2003,0,Katie Holmes, Derek Luke, Patricia Clarkson,Comedy
5171,Charles Grosvenor,84.0,2003,0,John Ingle, Alec Medlock, Kenneth Mars,Adventure
5172,Joel Coen,100.0,2003,1,George Clooney, Catherine Zeta-Jones, Edward Herrmann,Crime
5173,Tom McCarthy,88.0,2003,0,Peter Dinklage, Patricia Clarkson, Bobby Cannavale,Drama
5174,Chris Rock,95.0,2003,0,Chris Rock, Bernie Mac, Dylan Baker,Comedy
5175,Vincenzo Natali,95.0,2003,0,Jeremy Northam, Lucy Liu, Nigel Bennett,Thriller
5176,Christopher Guest,91.0,2003,0,Bob Balaban, Christopher Guest, John Michael Higgins,Comedy
5177,Oz Scott,100.0,2003,0,Raven-SymonÃ©, Adrienne Bailon, Kiely Williams,Comedy
5178,Tim McCanlies,111.0,2003,0,Michael Caine, Robert Duvall, Haley Joel Osment,Comedy
5180,C. Jay Cox,107.0,2003,0,Steve Sandvoss, Wes Ramsey, Jacqueline Bisset,Drama
5181,Ron Underwood,95.0,2002,1,Eddie Murphy, Randy Quaid, Rosario Dawson,Action
5182,Cess Silvera|Adam Doench|Lyndale V. Pettus,95.0,2002,0,Ky-Mani Marley, Spragga Benz, Paul Campbell,Action
5183,Charles Stone III,118.0,2002,0,Nick Cannon, Zoe Saldana, Orlando Jones,Drama
5184,Martyn Burke,97.0,2002,0,Sylvester Stallone, Madeleine Stowe, Anthony Quinn,Action
5185,Robert Vince,93.0,2002,0,Kevin Zegers, Caitlin Wachs, Molly Hagan,Comedy
5186,David Jacobson,101.0,2002,0,Jeremy Renner, Bruce Davison, Artel Great,Drama
5187,Cathy Malkasian|Jeff McGrath,85.0,2002,0,Lacey Chabert, Tom Kane, Cree Summer,Animation
5188,Paul Schrader,104.0,2002,0,Greg Kinnear, Willem Dafoe, Rita Wilson,Drama
5189,Walt Becker,88.0,2002,0,"""Jerry OConnell""", Bridgette Wilson, Ryan Reynolds,Comedy
5190,Don Coscarelli,92.0,2002,0,Bruce Campbell, Ossie Davis, Ella Joyce,Comedy
5191,Steve Purcell,94.0,2002,0,Mary-Kate Olsen, Ashley Olsen, Leslie Danon,Action
5192,Jesse Vaughan,91.0,2002,0,Miguel A. NÃºÃ±ez, Jr., Vivica A. Fox,Comedy
5193,Steven Soderbergh,96.0,2002,0,David Duchovny, Nicky Katt, Catherine Keener,Comedy
5194,Tom Shadyac,104.0,2002,0,Kevin Costner, Joe Morton, Ron Rifkin,Drama
5195,Danny DeVito,109.0,2002,0,Robin Williams, Catherine Keener, Edward Norton,Comedy
5196,Barry Sonnenfeld,85.0,2002,0,Tim Allen, Rene Russo, Patrick Warburton,Action
5197,Morgan J. Freeman,88.0,2002,0,Mila Kunis, William Shatner, Geraint Wyn Davies,Horror
5198,Steve Oedekerk,81.0,2002,0,Hui Lou Chen, Tad Horino, Liu Chia-Yung,Action
5199,James Cox,97.0,2002,0,Jake Gyllenhaal, Selma Blair, Jared Leto,Action
5200,William Malone,101.0,2002,0,Stephen Dorff, Natascha McElhone, Stephen Rea,Horror
5201,Kevin Bray,95.0,2002,0,Ice Cube, Mike Epps, Tommy Flanagan,Action
5202,Si-myung Lee,136.0,2002,0,Jang Dong-gun, Toru Nakamura, Seo Jin-ho,Action
5203,Troy Miller,86.0,2002,0,David Cross, Bob Odenkirk, Bruce Taylor,Comedy
5204,Oliver Parker,97.0,2002,0,Rupert Everett, Colin Firth, Reese Witherspoon,Comedy
5205,John Schultz,99.0,2002,0,Shad Moss, Morris Chestnut, Jonathan Lipnicki,Comedy
5207,Craig R. Baxley,254.0,2002,0,Nancy Travis, Matt Keeslar, Kimberly J. Brown,Drama
5208,Peter Care,104.0,2002,0,Emile Hirsch, Kieran Culkin, Jodie Foster,Comedy
5209,David Carson,132.0,2002,0,Angela Bettis, Patricia Clarkson, Rena Sofer,Drama
5210,Michael Kalesniko,107.0,2002,0,Kenneth Branagh, Robin Wright, Suzi Hofrichter,Comedy
5211,Don Michael Paul,98.0,2002,0,Steven Seagal, Morris Chestnut, Ja Rule,Crime
5212,Anthony Russo|Joe Russo,86.0,2002,0,William H. Macy, Isaiah Washington, Sam Rockwell,Comedy
5213,Stephen Frears,97.0,2002,0,Chiwetel Ejiofor, Audrey Tautou, Sergi LÃ³pez,Crime
5214,Richard J. Lewis,95.0,2002,0,Jim Belushi, Gary Basaraba, Jody Racicot,Comedy
5215,Costa-Gavras,132.0,2002,0,Ulrich Tukur, Mathieu Kassovitz, Ulrich MÃ¼he,Drama
5216,Maggie Greenwald,83.0,2002,0,Lindsay Lohan, Bug Hall, Ian Gomez,Comedy
5217,Jonathan Demme,104.0,2002,0,Mark Wahlberg, Thandie Newton, Tim Robbins,Mystery
5218,Jake Kasdan,82.0,2002,0,Colin Hanks, Jack Black, Schuyler Fisk,Comedy
5219,John Polson,84.0,2002,0,Jesse Bradford, Erika Christensen, Shiri Appleby,Comedy
5220,Malcolm D. Lee,86.0,2002,0,Eddie Griffin, Chris Kattan, Denise Richards,Action
5221,Liliana Cavani,110.0,2002,0,John Malkovich, Ray Winstone, Uwe Mansshardt,Mystery
5222,Perry Andelin Blake,80.0,2002,0,Dana Carvey, Brent Spiner, Jennifer Esposito,Comedy
5223,Scott Kalvert,96.0,2002,0,Stephen Dorff, Fairuza Balk, Brad Renfro,Action
5224,Fumihiko Sori,114.0,2002,0,Yosuke Kubozuka, Sam Lee, Nakamura ShidÅ II,Comedy
5225,J.M. Kenny,224.0,2002,0,Jason Mewes, Scott Mosier, Kevin Smith,Comedy
5226,James T. Walker,62.0,2002,0,Jeff Bennett, Frank Welker, Charlie Schlatter,Animation
5227,Paul Greengrass,107.0,2002,0,James Nesbitt, Allan Gildea, Gerard Crossan,Action
5228,Reginald Hudlin,100.0,2002,0,Matthew Perry, Elizabeth Hurley, Vincent Pastore,Comedy
5229,Lisa Cholodenko,103.0,2002,0,Frances McDormand, Christian Bale, Kate Beckinsale,Drama
5230,Brett Ratner,124.0,2002,0,Anthony Hopkins, Edward Norton, Ralph Fiennes,Crime
5231,Michael J. Bassett,94.0,2002,0,Jamie Bell, RÃºaidhrÃ\xad Conroy, Mike Downey,Drama
5232,David Cronenberg,98.0,2002,0,Ralph Fiennes, Miranda Richardson, Gabriel Byrne,Drama
5233,Giacomo Campiotti,226.0,2002,0,Sam MacLintock, Keira Knightley, Hans Matheson,Drama
5234,Marcus Adams,94.0,2002,0,Joe Absolom, Lara Belmont, Melanie Gutteridge,Horror
5235,Robert Iscove,168.0,2002,0,Marguerite Moreau, Malcolm McDowell, Dennis Hopper,TV Movie
5236,Tom Tykwer,96.0,2002,0,Cate Blanchett, Giovanni Ribisi, Remo Girone,Drama
5237,Stephen Gaghan,99.0,2002,0,Katie Holmes, Benjamin Bratt, Charlie Hunnam,Drama
5238,Ken Loach,106.0,2002,0,Martin Compston, Annmarie Fulton, William Ruane,Crime
5239,Adam Curtis,235.0,2002,0,Martin Bergmann, Ann Bernays, Edward Bernays,Documentary
5240,Bill Corcoran,94.0,2002,0,Kirk Cameron, Brad Johnson, Clarence Gilyard Jr.,Fantasy
5241,Nick Hurran,94.0,2002,0,Brenda Blethyn, Alfred Molina, Christopher Walken,Comedy
5242,David Twohy,105.0,2002,0,Matthew Davis, Bruce Greenwood, Olivia Williams,Thriller
5243,Matthew Bright,99.0,2002,0,Michael Reilly Burke, Boti Bliss, Tracey Walter,Crime
5244,GÃ©rard PirÃ¨s,83.0,2002,0,Stephen Dorff, Natasha Henstridge, Bruce Payne,Action
5245,Keith Fulton|Louis Pepe,93.0,2002,0,Terry Gilliam, Tony Grisoni, Philip A. Patterson,Documentary
5246,Lynne Ramsay,97.0,2002,0,Samantha Morton, Kathleen McDermott, Linda McGuire,Drama
5247,Steve Purcell,90.0,2002,0,Mary-Kate Olsen, Ashley Olsen, Billy Aaron Brown,Family
5248,Daniel Algrant,100.0,2002,0,Al Pacino, Kim Basinger," ""Ryan ONeal""",Drama
5249,Menno Meyjes,106.0,2002,0,John Cusack, Noah Taylor, Leelee Sobieski,War
5250,JosÃ© Padilha|Felipe Lacerda,150.0,2002,0,Yvonne Bezerra de Mello, Sandro do Nascimento, Rodrigo Pimentel,Documentary
5251,Dylan Kidd,106.0,2002,0,Campbell Scott, Jesse Eisenberg, Isabella Rossellini,Comedy
5252,Fernando LeÃ³n de Aranoa,113.0,2002,0,Javier Bardem, Luis Tosar, Nieve de Medina,Drama
5253,Guy Ferland,87.0,2002,0,Tom Cavanagh, Ben Foster, Randy Harrison,Drama
5254,Tommy Lee Wallace,93.0,2002,0,Jon Bon Jovi, CristiÃ¡n de la Fuente, Diego Luna,Horror
5255,Bruce McCulloch,85.0,2002,0,Jason Lee, Tom Green, Leslie Mann,Action
5256,Fabien Onteniente,97.0,2002,0,Samuel Le Bihan, GÃ©rard Lanvin, LorÃ\xa0nt Deutsch,Comedy
5257,Frank Longo,96.0,2002,0,Ali Landry, James Roday, Desmond Askew,Comedy
5258,Gurinder Chadha,112.0,2002,1,Parminder Nagra, Keira Knightley, Jonathan Rhys Meyers,Comedy
5259,Tamra Davis,93.0,2002,0,Britney Spears, Zoe Saldana, Taryn Manning,Action
5260,Kevin Donovan,98.0,2002,1,Jackie Chan, Jennifer Love Hewitt, Jason Isaacs,Thriller
5261,Spike Lee,135.0,2002,1,Edward Norton, Philip Seymour Hoffman, Barry Pepper,Crime
5262,Michael Moore,120.0,2002,1,Michael Moore, George H. W. Bush, George W. Bush,Documentary
5263,Betty Thomas,97.0,2002,1,Eddie Murphy, Owen Wilson, Famke Janssen,Action
5264,Chuck Russell,92.0,2002,1,Dwayne Johnson, Kelly Hu, Michael Clarke Duncan,Action
5265,Steven Shainberg,104.0,2002,1,James Spader, Maggie Gyllenhaal, Jeremy Davies,Comedy
5266,Jim Gillespie,96.0,2002,1,Sylvester Stallone, Courtney B. Vance, Tom Berenger,Action
5267,Kelly Asbury|Lorna Cook,83.0,2002,1,Matt Damon, James Cromwell, Daniel Studi,Western
5268,Raja Gosnell,88.0,2002,1,Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard,Mystery
5269,Lucky McKee,93.0,2002,0,Angela Bettis, Jeremy Sisto, Anna Faris,Drama
5270,Steve Beck,91.0,2002,1,Gabriel Byrne, Julianna Margulies, Desmond Harrington,Horror
5271,Christopher Nolan,118.0,2002,1,Al Pacino, Robin Williams, Maura Tierney,Crime
5272,Michael Lembeck,104.0,2002,1,Tim Allen, Elizabeth Mitchell, David Krumholtz,Fantasy
5273,Jay Roach,94.0,2002,1,Mike Myers, BeyoncÃ© Knowles, Seth Green,Science Fiction
5274,Sam Mendes,117.0,2002,1,Tom Hanks, Tyler Hoechlin, Jennifer Jason Leigh,Thriller
5275,Stephen Daldry,114.0,2002,1,Nicole Kidman, Julianne Moore, Meryl Streep,Drama
5276,Miguel Arteta,93.0,2002,1,Jennifer Aniston, Jake Gyllenhaal, Zooey Deschanel,Drama
5277,Larry Clark|Edward Lachman,97.0,2002,1,James Ransone, Tiffany Limos, Maeve Quinlan,Drama
5278,Victor Cook|Steve Loter|Don MacKinnon|Lisa Schaffer,75.0,2002,1,Michael T. Weiss, Olivia dAbo, Jeff Bennett,Animation
5279,Phil Alden Robinson,124.0,2002,1,Ben Affleck, Morgan Freeman, James Cromwell,Thriller
5280,Ronny Yu,93.0,2002,1,Samuel L. Jackson, Robert Carlyle, Nigel Whitmey,Thriller
5281,Nick Cassavetes,116.0,2002,1,Denzel Washington, Robert Duvall, Anne Heche,Drama
5282,John Woo,134.0,2002,1,Nicolas Cage, Adam Beach, Peter Stormare,Drama
5283,Daisy von Scherler Mayer,91.0,2002,1,Jimi Mistry, Heather Graham, Marisa Tomei,Comedy
5284,Roger Kumble,84.0,2002,1,Cameron Diaz, Christina Applegate, Thomas Jane,Romance
5285,Walter Hill,96.0,2002,1,Wesley Snipes, Ving Rhames, Peter Falk,Action
5286,Simon Wells,96.0,2002,1,Guy Pearce, Samantha Mumba, Phyllida Law,Science Fiction
5287,Ron Shelton,118.0,2002,1,Kurt Russell, Scott Speedman, Michael Michele,Action
5288,Tim Story,102.0,2002,1,Ice Cube, Anthony Anderson, Cedric the Entertainer,Comedy
5289,Andy Tennant,108.0,2002,1,Reese Witherspoon, Josh Lucas, Patrick Dempsey,Comedy
5290,Spike Jonze,114.0,2002,1,Nicolas Cage, Meryl Streep, Chris Cooper,Comedy
5291,Barbet Schroeder,120.0,2002,1,Sandra Bullock, Ben Chaplin, Ryan Gosling,Crime
5292,Julie Taymor,123.0,2002,1,Salma Hayek, Alfred Molina, MÃ\xada Maestro,Drama
5293,Tom Brady,104.0,2002,1,Rob Schneider, Rachel McAdams, Anna Faris,Comedy
5294,Jeff Tremaine,87.0,2002,1,Johnny Knoxville, Bam Margera, Steve-O,Comedy
5295,Randall Wallace,138.0,2002,1,Mel Gibson, Greg Kinnear, Madeleine Stowe,Action
5296,Kurt Wimmer,107.0,2002,1,Christian Bale, Taye Diggs, Emily Watson,Action
5297,Stuart Baird,117.0,2002,1,Patrick Stewart, Jonathan Frakes, LeVar Burton,Science Fiction
5298,Joel Schumacher,81.0,2002,1,Colin Farrell, Kiefer Sutherland, Forest Whitaker,Thriller
5299,Wayne Wang,105.0,2002,1,Jennifer Lopez, Ralph Fiennes, Natasha Richardson,Comedy
5300,Ron Clements|John Musker,95.0,2002,1,Joseph Gordon-Levitt, David Hyde Pierce, Emma Thompson,Adventure
5301,Rob Cohen,124.0,2002,1,Vin Diesel, Asia Argento, Marton Csokas,Action
5302,Louis Leterrier|Corey Yuen Kwai,92.0,2002,1,Jason Statham, Shu Qi, FranÃ§ois BerlÃ©and,Action
5303,Dean DeBlois|Chris Sanders,85.0,2002,1,Chris Sanders, Daveigh Chase, Tia Carrere,Animation
5304,Steven Spielberg,145.0,2002,1,Tom Cruise, Colin Farrell, Samantha Morton,Action
5305,Roman Polanski,150.0,2002,1,Adrien Brody, Thomas Kretschmann, Frank Finlay,Drama
5306,Barry Sonnenfeld,88.0,2002,1,Tommy Lee Jones, Will Smith, Rip Torn,Action
5307,Steven Spielberg,141.0,2002,1,Leonardo DiCaprio, Tom Hanks, Christopher Walken,Drama
5308,George Lucas,142.0,2002,1,Ewan McGregor, Natalie Portman, Hayden Christensen,Adventure
5309,Sam Raimi,121.0,2002,1,Tobey Maguire, Willem Dafoe, Kirsten Dunst,Fantasy
5310,Paul W.S. Anderson,100.0,2002,1,Milla Jovovich, Michelle Rodriguez, Eric Mabius,Horror
5311,Doug Liman,119.0,2002,1,Matt Damon, Franka Potente, Chris Cooper,Action
5312,Chris Wedge|Carlos Saldanha,81.0,2002,1,Ray Romano, John Leguizamo, Denis Leary,Animation
5313,Chris Columbus,161.0,2002,1,Daniel Radcliffe, Rupert Grint, Emma Watson,Adventure
5314,Peter Jackson,179.0,2002,1,Elijah Wood, Ian McKellen, Viggo Mortensen,Adventure
5315,Danny Boyle,113.0,2002,1,Cillian Murphy, Naomie Harris, Noah Huntley,Horror
5316,Guillermo del Toro,117.0,2002,1,Wesley Snipes, Kris Kristofferson, Ron Perlman,Science Fiction
5317,Andrew Davis,108.0,2002,1,Arnold Schwarzenegger, Francesca Neri, Elias Koteas,Action
5318,Martin Scorsese,167.0,2002,1,Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz,Drama
5319,Bradley Raymond,68.0,2002,1,Tom Hulce, Jennifer Love Hewitt, Kevin Kline,Adventure
5320,Chris Weitz|Paul Weitz,101.0,2002,1,Hugh Grant, Nicholas Hoult, Toni Collette,Drama
5321,Joel Zwick,95.0,2002,1,Nia Vardalos, John Corbett, Lainie Kazan,Comedy
5322,Adam Shankman,101.0,2002,1,Mandy Moore, Shane West, Peter Coyote,Drama
5323,Rod Daniel,89.0,2002,1,French Stewart, Erick Avari, Mike Weinberg,Crime
5324,Gore Verbinski,115.0,2002,1,Naomi Watts, Martin Henderson, David Dorfman,Horror
5325,M. Night Shyamalan,106.0,2002,1,Mel Gibson, Joaquin Phoenix, Rory Culkin,Drama
5326,Marc Lawrence,101.0,2002,1,Sandra Bullock, Hugh Grant, Alicia Witt,Romance
5327,John Kafka,74.0,2002,1,Jennifer Hale, Rob Paulsen, Corey Burton,Animation
5328,Nanette Burstein|Brett Morgen,93.0,2002,0,Robert Evans, Eddie Albert, Francis Ford Coppola,Documentary
5329,Steven Brill,96.0,2002,1,Adam Sandler, Winona Ryder, John Turturro,Comedy
5330,Curtis Hanson,110.0,2002,1,Eminem, Mekhi Phifer, Brittany Murphy,Drama
5331,Walt Becker,92.0,2002,1,Ryan Reynolds, Tara Reid, Tim Matheson,Comedy
5332,Rob Minkoff,78.0,2002,1,Michael J. Fox, Geena Davis, Hugh Laurie,Family
5333,David Fincher,112.0,2002,1,Jodie Foster, Kristen Stewart, Forest Whitaker,Crime
5334,Michael Lehmann,94.0,2002,1,Josh Hartnett, Shannyn Sossamon, Adam Trese,Comedy
5335,Adrian Lyne,124.0,2002,1,Richard Gere, Diane Lane, Olivier Martinez,Drama
5336,Roger Michell,89.0,2002,1,Ben Affleck, Samuel L. Jackson, Kim Staunton,Action
5337,Shawn Levy,88.0,2002,0,Frankie Muniz, Paul Giamatti, Amanda Bynes,Comedy
5338,Neil Marshall,105.0,2002,0,Sean Pertwee, Kevin McKidd, Emma Cleasby,Horror
5339,D.J. Caruso,103.0,2002,0,Val Kilmer, Vincent DOnofrio, Adam Goldberg,Drama
5340,Rick Rosenthal,94.0,2002,0,Jamie Lee Curtis, Brad Loree, Busta Rhymes,Horror
5341,Jonathan Frakes,94.0,2002,0,Jesse Bradford, Paula GarcÃ©s, Robin Thomas,Adventure
5342,Jonas Ã…kerlund,101.0,2002,0,Jason Schwartzman, Mickey Rourke, Brittany Murphy,Comedy
5343,Woody Allen,112.0,2002,0,Woody Allen, George Hamilton, TÃ©a Leoni,Comedy
5344,Bob Misiorowski,89.0,2002,0,Jean-Claude Van Damme, Tomas Arana, Laura Harring,Action
5345,Luis Mandoki,106.0,2002,0,Charlize Theron, Kevin Bacon, Courtney Love,Action
5346,Harold Ramis,96.0,2002,0,Robert De Niro, Billy Crystal, Lisa Kudrow,Comedy
5347,Wych Kaosayananda,91.0,2002,0,Antonio Banderas, Lucy Liu, Gregg Henry,Action
5348,Chen Kaige,100.0,2002,0,Heather Graham, Joseph Fiennes, Natascha McElhone,Drama
5349,Rick Bota,89.0,2002,0,Dean Winters, Ashley Laurence, Rachel Hayward,Horror
5350,Marc Evans,95.0,2002,0,Sean Cw Johnson, Kris Lemche," ""Stephen OReilly""",Horror
